# time [h]	voltage [V]
21.12527778	1.76860000
21.12666667	1.76860000
21.12805556	1.76830000
21.12944444	1.76830000
21.13083333	1.76800000
21.13222222	1.76800000
21.13361111	1.76770000
21.13500000	1.76740000
21.13638889	1.76740000
21.13777778	1.76710000
21.13916667	1.76710000
21.14055556	1.76680000
21.14194444	1.76680000
21.14333333	1.76640000
21.14472222	1.76640000
21.14611111	1.76610000
21.14750000	1.76610000
21.14888889	1.76580000
21.15027778	1.76580000
21.15166667	1.76550000
21.15305556	1.76550000
21.15444444	1.76520000
21.15583333	1.76490000
21.15722222	1.76490000
21.15861111	1.76460000
21.16000000	1.76460000
21.16138889	1.76430000
21.16277778	1.76430000
21.16416667	1.76400000
21.16555556	1.76400000
21.16694444	1.76370000
21.16833333	1.76370000
21.16972222	1.76330000
21.17111111	1.76330000
21.17250000	1.76300000
21.17388889	1.76300000
21.17527778	1.76300000
21.17666667	1.76270000
21.17805556	1.76240000
21.17944444	1.76240000
21.18083333	1.76210000
21.18222222	1.76210000
21.18361111	1.76180000
21.18500000	1.76180000
21.18638889	1.76150000
21.18777778	1.76150000
21.18916667	1.76120000
21.19055556	1.76120000
21.19194444	1.76090000
21.19333333	1.76090000
21.19472222	1.76060000
21.19611111	1.76060000
21.19750000	1.76060000
21.19888889	1.76020000
21.20027778	1.75990000
21.20166667	1.75990000
21.20305556	1.75990000
21.20444444	1.75960000
21.20583333	1.75960000
21.20722222	1.75930000
21.20861111	1.75930000
21.21000000	1.75900000
21.21138889	1.75870000
21.21277778	1.75870000
21.21416667	1.75870000
21.21555556	1.75840000
21.21694444	1.75840000
21.21833333	1.75810000
21.21972222	1.75810000
21.22111111	1.75810000
21.22250000	1.75780000
21.22388889	1.75750000
21.22527778	1.75750000
21.22666667	1.75750000
21.22805556	1.75710000
21.22944444	1.75680000
21.23083333	1.75680000
21.23222222	1.75680000
21.23361111	1.75650000
21.23500000	1.75650000
21.23638889	1.75620000
21.23777778	1.75620000
21.23916667	1.75590000
21.24055556	1.75590000
21.24194444	1.75560000
21.24333333	1.75560000
21.24472222	1.75560000
21.24611111	1.75530000
21.24750000	1.75530000
21.24888889	1.75500000
21.25027778	1.75500000
21.25166667	1.75500000
21.25305556	1.75470000
21.25444444	1.75440000
21.25583333	1.75440000
21.25722222	1.75440000
21.25861111	1.75400000
21.26000000	1.75400000
21.26138889	1.75370000
21.26277778	1.75370000
21.26416667	1.75340000
21.26555556	1.75340000
21.26694444	1.75310000
21.26833333	1.75310000
21.26972222	1.75310000
21.27111111	1.75280000
21.27250000	1.75280000
21.27388889	1.75250000
21.27527778	1.75250000
21.27666667	1.75220000
21.27805556	1.75220000
21.27944444	1.75220000
21.28083333	1.75190000
21.28222222	1.75190000
21.28361111	1.75160000
21.28500000	1.75160000
21.28638889	1.75130000
21.28777778	1.75130000
21.28916667	1.75130000
21.29055556	1.75090000
21.29194444	1.75060000
21.29333333	1.75060000
21.29472222	1.75060000
21.29611111	1.75060000
21.29750000	1.75030000
21.29888889	1.75000000
21.30027778	1.75000000
21.30166667	1.75000000
21.30305556	1.74940000
21.30444444	1.74940000
21.30583333	1.74910000
21.30722222	1.74910000
21.30861111	1.74910000
21.31000000	1.74880000
21.31138889	1.74880000
21.31277778	1.74850000
21.31416667	1.74850000
21.31555556	1.74850000
21.31694444	1.74820000
21.31833333	1.74780000
21.31972222	1.74780000
21.32111111	1.74780000
21.32250000	1.74750000
21.32388889	1.74750000
21.32527778	1.74720000
21.32666667	1.74720000
21.32805556	1.74720000
21.32944444	1.74690000
21.33083333	1.74690000
21.33222222	1.74660000
21.33361111	1.74660000
21.33500000	1.74660000
21.33638889	1.74630000
21.33777778	1.74600000
21.33916667	1.74600000
21.34055556	1.74600000
21.34194444	1.74600000
21.34333333	1.74570000
21.34472222	1.74570000
21.34611111	1.74540000
21.34750000	1.74540000
21.34888889	1.74510000
21.35027778	1.74510000
21.35166667	1.74470000
21.35305556	1.74470000
21.35444444	1.74470000
21.35583333	1.74440000
21.35722222	1.74440000
21.35861111	1.74410000
21.36000000	1.74410000
21.36138889	1.74410000
21.36277778	1.74380000
21.36416667	1.74380000
21.36555556	1.74350000
21.36694444	1.74350000
21.36833333	1.74350000
21.36972222	1.74320000
21.37111111	1.74320000
21.37250000	1.74290000
21.37388889	1.74290000
21.37527778	1.74290000
21.37666667	1.74260000
21.37805556	1.74260000
21.37944444	1.74230000
21.38083333	1.74230000
21.38222222	1.74200000
21.38361111	1.74200000
21.38500000	1.74160000
21.38638889	1.74160000
21.38777778	1.74160000
21.38916667	1.74160000
21.39055556	1.74130000
21.39194444	1.74100000
21.39333333	1.74100000
21.39472222	1.74100000
21.39611111	1.74070000
21.39750000	1.74070000
21.39888889	1.74040000
21.40027778	1.74040000
21.40166667	1.74040000
21.40305556	1.74010000
21.40444444	1.74010000
21.40583333	1.73980000
21.40722222	1.73980000
21.40861111	1.73980000
21.41000000	1.73950000
21.41138889	1.73950000
21.41277778	1.73920000
21.41416667	1.73920000
21.41555556	1.73890000
21.41694444	1.73890000
21.41833333	1.73850000
21.41972222	1.73850000
21.42111111	1.73850000
21.42250000	1.73820000
21.42388889	1.73820000
21.42527778	1.73820000
21.42666667	1.73790000
21.42805556	1.73790000
21.42944444	1.73760000
21.43083333	1.73760000
21.43222222	1.73730000
21.43361111	1.73730000
21.43500000	1.73730000
21.43638889	1.73700000
21.43777778	1.73700000
21.43916667	1.73670000
21.44055556	1.73670000
21.44194444	1.73670000
21.44333333	1.73640000
21.44472222	1.73640000
21.44611111	1.73610000
21.44750000	1.73610000
21.44888889	1.73610000
21.45027778	1.73580000
21.45166667	1.73540000
21.45305556	1.73540000
21.45444444	1.73540000
21.45583333	1.73540000
21.45722222	1.73510000
21.45861111	1.73480000
21.46000000	1.73480000
21.46138889	1.73480000
21.46277778	1.73450000
21.46416667	1.73450000
21.46555556	1.73450000
21.46694444	1.73420000
21.46833333	1.73420000
21.46972222	1.73390000
21.47111111	1.73390000
21.47250000	1.73360000
21.47388889	1.73360000
21.47527778	1.73360000
21.47666667	1.73330000
21.47805556	1.73300000
21.47944444	1.73300000
21.48083333	1.73300000
21.48222222	1.73300000
21.48361111	1.73270000
21.48500000	1.73230000
21.48638889	1.73230000
21.48777778	1.73230000
21.48916667	1.73200000
21.49055556	1.73200000
21.49194444	1.73170000
21.49333333	1.73170000
21.49472222	1.73170000
21.49611111	1.73170000
21.49750000	1.73140000
21.49888889	1.73110000
21.50027778	1.73110000
21.50166667	1.73110000
21.50305556	1.73080000
21.50444444	1.73080000
21.50583333	1.73050000
21.50722222	1.73050000
21.50861111	1.73050000
21.51000000	1.73020000
21.51138889	1.73020000
21.51277778	1.72990000
21.51416667	1.72990000
21.51555556	1.72960000
21.51694444	1.72960000
21.51833333	1.72920000
21.51972222	1.72920000
21.52111111	1.72920000
21.52250000	1.72860000
21.52388889	1.72830000
21.52527778	1.72830000
21.52666667	1.72830000
21.52805556	1.72830000
21.52944444	1.72800000
21.53083333	1.72800000
21.53222222	1.72770000
21.53361111	1.72770000
21.53500000	1.72770000
21.53638889	1.72740000
21.53777778	1.72740000
21.53916667	1.72710000
21.54055556	1.72710000
21.54194444	1.72680000
21.54333333	1.72680000
21.54472222	1.72650000
21.54611111	1.72650000
21.54750000	1.72650000
21.54888889	1.72610000
21.55027778	1.72610000
21.55166667	1.72580000
21.55305556	1.72580000
21.55444444	1.72580000
21.55583333	1.72550000
21.55722222	1.72550000
21.55861111	1.72520000
21.56000000	1.72520000
21.56138889	1.72520000
21.56277778	1.72490000
21.56416667	1.72460000
21.56555556	1.72460000
21.56694444	1.72460000
21.56833333	1.72430000
21.56972222	1.72430000
21.57111111	1.72400000
21.57250000	1.72400000
21.57388889	1.72400000
21.57527778	1.72370000
21.57666667	1.72340000
21.57805556	1.72340000
21.57944444	1.72340000
21.58083333	1.72340000
21.58222222	1.72300000
21.58361111	1.72270000
21.58500000	1.72270000
21.58638889	1.72270000
21.58777778	1.72270000
21.58916667	1.72240000
21.59055556	1.72210000
21.59194444	1.72210000
21.59333333	1.72210000
21.59472222	1.72180000
21.59611111	1.72150000
21.59750000	1.72150000
21.59888889	1.72150000
21.60027778	1.72150000
21.60166667	1.72120000
21.60305556	1.72090000
21.60444444	1.72090000
21.60583333	1.72090000
21.60722222	1.72090000
21.60861111	1.72060000
21.61000000	1.72030000
21.61138889	1.72030000
21.61277778	1.72030000
21.61416667	1.71990000
21.61555556	1.71990000
21.61694444	1.71960000
21.61833333	1.71960000
21.61972222	1.71960000
21.62111111	1.71930000
21.62250000	1.71930000
21.62388889	1.71900000
21.62527778	1.71900000
21.62666667	1.71900000
21.62805556	1.71870000
21.62944444	1.71840000
21.63083333	1.71840000
21.63222222	1.71840000
21.63361111	1.71810000
21.63500000	1.71810000
21.63638889	1.71780000
21.63777778	1.71780000
21.63916667	1.71780000
21.64055556	1.71750000
21.64194444	1.71750000
21.64333333	1.71710000
21.64472222	1.71710000
21.64611111	1.71680000
21.64750000	1.71680000
21.64888889	1.71650000
21.65027778	1.71650000
21.65166667	1.71650000
21.65305556	1.71620000
21.65444444	1.71590000
21.65583333	1.71590000
21.65722222	1.71590000
21.65861111	1.71560000
21.66000000	1.71560000
21.66138889	1.71530000
21.66277778	1.71530000
21.66416667	1.71530000
21.66555556	1.71500000
21.66694444	1.71470000
21.66833333	1.71470000
21.66972222	1.71470000
21.67111111	1.71440000
21.67250000	1.71440000
21.67388889	1.71400000
21.67527778	1.71400000
21.67666667	1.71400000
21.67805556	1.71370000
21.67944444	1.71370000
21.68083333	1.71340000
21.68222222	1.71340000
21.68361111	1.71340000
21.68500000	1.71310000
21.68638889	1.71310000
21.68777778	1.71280000
21.68916667	1.71280000
21.69055556	1.71250000
21.69194444	1.71250000
21.69333333	1.71220000
21.69472222	1.71220000
21.69611111	1.71220000
21.69750000	1.71190000
21.69888889	1.71190000
21.70027778	1.71160000
21.70166667	1.71160000
21.70305556	1.71160000
21.70444444	1.71130000
21.70583333	1.71130000
21.70722222	1.71090000
21.70861111	1.71090000
21.71000000	1.71090000
21.71138889	1.71060000
21.71277778	1.71030000
21.71416667	1.71030000
21.71555556	1.71030000
21.71694444	1.71000000
21.71833333	1.71000000
21.71972222	1.70970000
21.72111111	1.70970000
21.72250000	1.70940000
21.72388889	1.70940000
21.72527778	1.70940000
21.72666667	1.70910000
21.72805556	1.70910000
21.72944444	1.70910000
21.73083333	1.70880000
21.73222222	1.70850000
21.73361111	1.70850000
21.73500000	1.70850000
21.73638889	1.70780000
21.73777778	1.70780000
21.73916667	1.70750000
21.74055556	1.70750000
21.74194444	1.70750000
21.74333333	1.70720000
21.74472222	1.70690000
21.74611111	1.70690000
21.74750000	1.70690000
21.74888889	1.70690000
21.75027778	1.70660000
21.75166667	1.70660000
21.75305556	1.70630000
21.75444444	1.70630000
21.75583333	1.70600000
21.75722222	1.70600000
21.75861111	1.70570000
21.76000000	1.70570000
21.76138889	1.70570000
21.76277778	1.70540000
21.76416667	1.70540000
21.76555556	1.70510000
21.76694444	1.70510000
21.76833333	1.70510000
21.76972222	1.70470000
21.77111111	1.70440000
21.77250000	1.70440000
21.77388889	1.70440000
21.77527778	1.70410000
21.77666667	1.70410000
21.77805556	1.70380000
21.77944444	1.70380000
21.78083333	1.70380000
21.78222222	1.70350000
21.78361111	1.70320000
21.78500000	1.70320000
21.78638889	1.70320000
21.78777778	1.70290000
21.78916667	1.70290000
21.79055556	1.70260000
21.79194444	1.70260000
21.79333333	1.70260000
21.79472222	1.70230000
21.79611111	1.70230000
21.79750000	1.70200000
21.79888889	1.70200000
21.80027778	1.70160000
21.80166667	1.70160000
21.80305556	1.70130000
21.80444444	1.70130000
21.80583333	1.70130000
21.80722222	1.70100000
21.80861111	1.70100000
21.81000000	1.70070000
21.81138889	1.70070000
21.81277778	1.70070000
21.81416667	1.70040000
21.81555556	1.70040000
21.81694444	1.70010000
21.81833333	1.70010000
21.81972222	1.70010000
21.82111111	1.69980000
21.82250000	1.69950000
21.82388889	1.69950000
21.82527778	1.69950000
21.82666667	1.69920000
21.82805556	1.69920000
21.82944444	1.69890000
21.83083333	1.69890000
21.83222222	1.69890000
21.83361111	1.69850000
21.83500000	1.69820000
21.83638889	1.69820000
21.83777778	1.69820000
21.83916667	1.69790000
21.84055556	1.69790000
21.84194444	1.69760000
21.84333333	1.69760000
21.84472222	1.69760000
21.84611111	1.69730000
21.84750000	1.69730000
21.84888889	1.69700000
21.85027778	1.69700000
21.85166667	1.69700000
21.85305556	1.69670000
21.85444444	1.69670000
21.85583333	1.69640000
21.85722222	1.69640000
21.85861111	1.69640000
21.86000000	1.69610000
21.86138889	1.69610000
21.86277778	1.69580000
21.86416667	1.69580000
21.86555556	1.69580000
21.86694444	1.69540000
21.86833333	1.69540000
21.86972222	1.69510000
21.87111111	1.69510000
21.87250000	1.69510000
21.87388889	1.69480000
21.87527778	1.69450000
21.87666667	1.69450000
21.87805556	1.69450000
21.87944444	1.69420000
21.88083333	1.69420000
21.88222222	1.69420000
21.88361111	1.69390000
21.88500000	1.69390000
21.88638889	1.69360000
21.88777778	1.69360000
21.88916667	1.69330000
21.89055556	1.69330000
21.89194444	1.69330000
21.89333333	1.69300000
21.89472222	1.69300000
21.89611111	1.69270000
21.89750000	1.69270000
21.89888889	1.69270000
21.90027778	1.69230000
21.90166667	1.69200000
21.90305556	1.69200000
21.90444444	1.69200000
21.90583333	1.69200000
21.90722222	1.69170000
21.90861111	1.69140000
21.91000000	1.69140000
21.91138889	1.69140000
21.91277778	1.69110000
21.91416667	1.69110000
21.91555556	1.69080000
21.91694444	1.69080000
21.91833333	1.69080000
21.91972222	1.69050000
21.92111111	1.69050000
21.92250000	1.69020000
21.92388889	1.69020000
21.92527778	1.69020000
21.92666667	1.68990000
21.92805556	1.68990000
21.92944444	1.68960000
21.93083333	1.68960000
21.93222222	1.68960000
21.93361111	1.68920000
21.93500000	1.68920000
21.93638889	1.68920000
21.93777778	1.68890000
21.93916667	1.68890000
21.94055556	1.68860000
21.94194444	1.68860000
21.94333333	1.68830000
21.94472222	1.68830000
21.94611111	1.68830000
21.94750000	1.68800000
21.94888889	1.68800000
21.95027778	1.68740000
21.95166667	1.68740000
21.95305556	1.68740000
21.95444444	1.68710000
21.95583333	1.68710000
21.95722222	1.68680000
21.95861111	1.68680000
21.96000000	1.68680000
21.96138889	1.68650000
21.96277778	1.68650000
21.96416667	1.68610000
21.96555556	1.68610000
21.96694444	1.68610000
21.96833333	1.68580000
21.96972222	1.68580000
21.97111111	1.68550000
21.97250000	1.68550000
21.97388889	1.68550000
21.97527778	1.68520000
21.97666667	1.68520000
21.97805556	1.68490000
21.97944444	1.68490000
21.98083333	1.68490000
21.98222222	1.68460000
21.98361111	1.68460000
21.98500000	1.68430000
21.98638889	1.68430000
21.98777778	1.68430000
21.98916667	1.68400000
21.99055556	1.68400000
21.99194444	1.68370000
21.99333333	1.68370000
21.99472222	1.68370000
21.99611111	1.68340000
21.99750000	1.68340000
21.99888889	1.68300000
22.00027778	1.68300000
22.00166667	1.68300000
22.00305556	1.68270000
22.00444444	1.68270000
22.00583333	1.68240000
22.00722222	1.68240000
22.00861111	1.68240000
22.01000000	1.68210000
22.01138889	1.68210000
22.01277778	1.68180000
22.01416667	1.68180000
22.01555556	1.68180000
22.01694444	1.68150000
22.01833333	1.68150000
22.01972222	1.68120000
22.02111111	1.68120000
22.02250000	1.68120000
22.02388889	1.68120000
22.02527778	1.68090000
22.02666667	1.68090000
22.02805556	1.68060000
22.02944444	1.68060000
22.03083333	1.68060000
22.03222222	1.68030000
22.03361111	1.68030000
22.03500000	1.67990000
22.03638889	1.67990000
22.03777778	1.67990000
22.03916667	1.67960000
22.04055556	1.67960000
22.04194444	1.67930000
22.04333333	1.67930000
22.04472222	1.67930000
22.04611111	1.67900000
22.04750000	1.67900000
22.04888889	1.67870000
22.05027778	1.67870000
22.05166667	1.67870000
22.05305556	1.67840000
22.05444444	1.67840000
22.05583333	1.67810000
22.05722222	1.67810000
22.05861111	1.67810000
22.06000000	1.67810000
22.06138889	1.67780000
22.06277778	1.67750000
22.06416667	1.67750000
22.06555556	1.67750000
22.06694444	1.67750000
22.06833333	1.67720000
22.06972222	1.67720000
22.07111111	1.67680000
22.07250000	1.67680000
22.07388889	1.67680000
22.07527778	1.67650000
22.07666667	1.67650000
22.07805556	1.67620000
22.07944444	1.67620000
22.08083333	1.67620000
22.08222222	1.67590000
22.08361111	1.67590000
22.08500000	1.67590000
22.08638889	1.67560000
22.08777778	1.67560000
22.08916667	1.67560000
22.09055556	1.67530000
22.09194444	1.67530000
22.09333333	1.67500000
22.09472222	1.67500000
22.09611111	1.67500000
22.09750000	1.67470000
22.09888889	1.67470000
22.10027778	1.67440000
22.10166667	1.67440000
22.10305556	1.67440000
22.10444444	1.67440000
22.10583333	1.67410000
22.10722222	1.67410000
22.10861111	1.67370000
22.11000000	1.67370000
22.11138889	1.67370000
22.11277778	1.67340000
22.11416667	1.67340000
22.11555556	1.67310000
22.11694444	1.67310000
22.11833333	1.67310000
22.11972222	1.67310000
22.12111111	1.67280000
22.12250000	1.67280000
22.12388889	1.67250000
22.12527778	1.67250000
22.12666667	1.67250000
22.12805556	1.67220000
22.12944444	1.67220000
22.13083333	1.67190000
22.13222222	1.67190000
22.13361111	1.67190000
22.13500000	1.67160000
22.13638889	1.67160000
22.13777778	1.67130000
22.13916667	1.67130000
22.14055556	1.67130000
22.14194444	1.67130000
22.14333333	1.67100000
22.14472222	1.67100000
22.14611111	1.67060000
22.14750000	1.67060000
22.14888889	1.67060000
22.15027778	1.67030000
22.15166667	1.67030000
22.15305556	1.67000000
22.15444444	1.67000000
22.15583333	1.67000000
22.15722222	1.67000000
22.15861111	1.66970000
22.16000000	1.66970000
22.16138889	1.66940000
22.16277778	1.66940000
22.16416667	1.66940000
22.16555556	1.66910000
22.16694444	1.66910000
22.16833333	1.66880000
22.16972222	1.66880000
22.17111111	1.66880000
22.17250000	1.66880000
22.17388889	1.66850000
22.17527778	1.66850000
22.17666667	1.66820000
22.17805556	1.66820000
22.17944444	1.66820000
22.18083333	1.66820000
22.18222222	1.66790000
22.18361111	1.66790000
22.18500000	1.66750000
22.18638889	1.66750000
22.18777778	1.66750000
22.18916667	1.66720000
22.19055556	1.66720000
22.19194444	1.66660000
22.19333333	1.66660000
22.19472222	1.66660000
22.19611111	1.66660000
22.19750000	1.66630000
22.19888889	1.66630000
22.20027778	1.66600000
22.20166667	1.66600000
22.20305556	1.66600000
22.20444444	1.66600000
22.20583333	1.66570000
22.20722222	1.66570000
22.20861111	1.66540000
22.21000000	1.66540000
22.21138889	1.66540000
22.21277778	1.66510000
22.21416667	1.66510000
22.21555556	1.66480000
22.21694444	1.66480000
22.21833333	1.66480000
22.21972222	1.66480000
22.22111111	1.66440000
22.22250000	1.66440000
22.22388889	1.66410000
