File_name   Scan_number     r_wp  scale_total scale_LFP    lp1_a       lp1_b       lp1_c       rbragg_1     wp_1     lp2_a        lp2_b        lp2_c        rbragg_2     wp_2
scan-0116_TT_05883.xy  05883      5.28275 0.000000001038     0.85106    10.31976     6.00897     4.74730     3.05530    86.55468     9.89940     5.85011     4.71988     3.86004    13.44532
scan-0116_TT_05884.xy  05884      5.44963 0.000000000573     0.76322    10.31298     5.98974     4.68381     3.60579    78.31299     9.91030     5.74061     4.74844     3.81505    21.68701
scan-0116_TT_05885.xy  05885      5.29130 0.000000000757     1.51261    10.33003     5.97159     4.73982     2.86238   145.04637     9.87145     5.89896     4.81314   100.00000   -45.04637
scan-0116_TT_05886.xy  05886      5.28893 0.000000000475     1.50876    10.33624     5.98076     4.69374     2.97975   144.66934     9.94472     5.82286     4.79946   100.00000   -44.66934
scan-0116_TT_05887.xy  05887      5.51473 0.000000000488     1.46083    10.33343     5.98310     4.72054     3.26830   139.98428     9.90030     5.80812     4.80717   100.00000   -39.98428
scan-0116_TT_05888.xy  05888      5.22370 0.000000000792     1.46570    10.32615     5.95944     4.67293     2.87809   140.40536     9.76197     5.92996     4.70628   100.00000   -40.40536
scan-0116_TT_05889.xy  05889     56.89011 -0.000000012674     0.80507    10.14747     6.43606     4.84136   100.00000 -20359100179063.59400     9.65862     5.87431     4.75082   100.00000 -4017476199319.53520
scan-0116_TT_05890.xy  05890     54.15590 -0.000000001183    -0.88650    10.25619     5.84849     4.80874    64.06430 1908765078894.79590     9.65736     5.88036     4.75737   100.00000 -3637106852460.22660
scan-0116_TT_05891.xy  05891     42.48715 -0.000000000141    28.60872    10.40078     5.96280     4.61891   100.00000 -7290903745787.35550     9.96803     5.74396     4.83128    33.27522 6495538887741.54300
scan-0116_TT_05892.xy  05892     21.88751 0.000000000027    53.35305    10.20893     5.94319     4.81184    20.90534  1166.36958    10.26931     5.89273     4.70200   100.00000 -1066.36958
scan-0116_TT_05893.xy  05893      8.30497 0.000000000396     2.34969    10.20738     5.97497     4.69513     4.97899   209.93916     9.75876     5.91824     4.72810   100.00000  -109.93916
scan-0116_TT_05894.xy  05894      5.77573 0.000000000411     2.48811    10.27692     5.92738     4.70093     3.19063   219.52230     9.76729     5.92495     4.71191   100.00000  -119.52230
scan-0116_TT_05895.xy  05895      5.17653 0.000000001524     1.55366    10.22010     5.48289     4.92234     2.65268   151.09393     9.86857     5.77494     4.80410   100.00000   -51.09393
scan-0116_TT_05896.xy  05896      5.18071 0.000000000473     1.67068    10.33075     5.97921     4.74108     2.88221   158.03093     9.86143     5.90168     4.81476   100.00000   -58.03093
scan-0116_TT_05897.xy  05897      5.45955 0.000000000741     0.75520    10.32253     5.99745     4.68277     3.27437    78.08470     9.70768     5.69126     4.75221     4.44029    21.91530
scan-0116_TT_05898.xy  05898      5.26538 0.000000000917     0.64556    10.33534     6.01868     4.72583     2.85684    67.77687     9.95182     5.67554     4.71431     3.72955    32.22313
scan-0116_TT_05899.xy  05899      5.33391 0.000000000608     2.68963    10.28101     5.98134     4.73552     2.89360   248.16948    10.23861     5.93289     4.76592   100.00000  -148.16948
scan-0116_TT_05900.xy  05900      5.29869 0.000000000690     0.81679    10.33720     5.98257     4.70383     2.85611    83.31313     9.82490     5.79741     4.77035     3.64436    16.68687
scan-0116_TT_05901.xy  05901      5.95182 0.000000000759     0.67827    10.33804     5.98536     4.69617     3.48776    70.08404     9.88647     5.79746     4.77235     3.69369    29.91596
scan-0116_TT_05902.xy  05902      5.52886 0.000000001074     0.74695    10.35029     5.99265     4.70011     3.30671    76.74001     9.88458     5.79521     4.76280     3.73828    23.25999
scan-0116_TT_05903.xy  05903      5.31896 0.000000001422     0.64161    10.32418     6.00388     4.70852     3.08216    66.63057     9.85683     5.80587     4.78295     4.03409    33.36943
scan-0116_TT_05904.xy  05904      5.22083 0.000000008898     0.30662    10.33426     6.00928     4.69795     2.21630    33.01500     9.84736     5.80642     4.78878     2.54876    66.98500
scan-0116_TT_05905.xy  05905      4.72931 0.000000031999     0.21919    10.33486     6.01062     4.69840     2.34399    23.83905     9.84629     5.80647     4.78894     2.04892    76.16095
scan-0116_TT_05906.xy  05906      5.14073 0.000000046453     0.21604    10.33446     6.01104     4.69856     3.22604    23.50598     9.84620     5.80634     4.78907     2.34342    76.49402
scan-0116_TT_05907.xy  05907      5.40078 0.000000055196     0.25209    10.33428     6.01123     4.69852     3.02999    27.31902     9.84629     5.80637     4.78892     2.31537    72.68098
scan-0116_TT_05908.xy  05908      5.72720 0.000000063405     0.28634    10.33441     6.01124     4.69830     3.11901    30.91242     9.84606     5.80629     4.78893     2.53954    69.08758
scan-0116_TT_05909.xy  05909      5.85839 0.000000066448     0.35270    10.33433     6.01109     4.69838     2.94196    37.79573     9.84594     5.80641     4.78896     2.47880    62.20427
scan-0116_TT_05910.xy  05910      6.03779 0.000000068781     0.42671    10.33436     6.01082     4.69848     3.29626    45.35469     9.84610     5.80637     4.78891     2.55558    54.64531
scan-0116_TT_05911.xy  05911      6.14483 0.000000068608     0.47566    10.33414     6.01107     4.69843     2.85638    50.28781     9.84639     5.80645     4.78878     2.58452    49.71219
scan-0116_TT_05912.xy  05912      5.99896 0.000000066285     0.50128    10.33405     6.01119     4.69833     2.42843    52.84822     9.84627     5.80639     4.78887     2.63246    47.15178
scan-0116_TT_05913.xy  05913      5.94074 0.000000062790     0.50415    10.33408     6.01107     4.69833     3.06291    53.13334     9.84625     5.80648     4.78877     2.44558    46.86666
scan-0116_TT_05914.xy  05914      5.62225 0.000000054372     0.49884    10.33416     6.01108     4.69829     3.32985    52.60514     9.84610     5.80641     4.78878     2.46648    47.39486
scan-0116_TT_05915.xy  05915      5.56399 0.000000059190     0.49837    10.33440     6.01107     4.69834     2.50513    52.55806     9.84631     5.80658     4.78874     2.66101    47.44194
scan-0116_TT_05916.xy  05916      5.86915 0.000000068668     0.47236    10.33420     6.01102     4.69839     2.63202    49.95696     9.84628     5.80648     4.78873     2.81264    50.04304
scan-0116_TT_05917.xy  05917      5.83720 0.000000069823     0.46738    10.33412     6.01108     4.69833     3.09458    49.45672     9.84622     5.80643     4.78878     2.69798    50.54328
scan-0116_TT_05918.xy  05918      5.84465 0.000000071636     0.47696    10.33401     6.01106     4.69838     2.93943    50.41705     9.84612     5.80638     4.78886     2.73498    49.58295
scan-0116_TT_05919.xy  05919      5.96148 0.000000071963     0.47716    10.33403     6.01122     4.69838     3.06627    50.43791     9.84609     5.80652     4.78880     2.82804    49.56209
scan-0116_TT_05920.xy  05920      6.02895 0.000000071387     0.47717    10.33411     6.01118     4.69846     3.22766    50.43893     9.84635     5.80642     4.78886     2.74789    49.56107
scan-0116_TT_05921.xy  05921      6.10685 0.000000070838     0.47390    10.33396     6.01116     4.69845     2.68814    50.11046     9.84628     5.80648     4.78888     2.74609    49.88954
scan-0116_TT_05922.xy  05922      5.85434 0.000000070744     0.45537    10.33421     6.01115     4.69835     3.01544    48.24901     9.84623     5.80641     4.78888     2.65992    51.75099
scan-0116_TT_05923.xy  05923      5.86598 0.000000070688     0.45211    10.33432     6.01096     4.69847     3.41596    47.92076     9.84619     5.80645     4.78889     2.77311    52.07924
scan-0116_TT_05924.xy  05924      5.77351 0.000000071410     0.44301    10.33428     6.01105     4.69844     3.01621    47.00330     9.84622     5.80649     4.78882     2.40811    52.99670
scan-0116_TT_05925.xy  05925      5.83766 0.000000069206     0.42783    10.33411     6.01131     4.69844     2.89459    45.46854     9.84611     5.80644     4.78894     2.68859    54.53146
scan-0116_TT_05926.xy  05926      5.88999 0.000000068939     0.43530    10.33428     6.01128     4.69836     3.05426    46.22541     9.84618     5.80635     4.78891     2.62328    53.77459
scan-0116_TT_05927.xy  05927      5.74790 0.000000069670     0.43666    10.33426     6.01116     4.69840     3.00028    46.36191     9.84621     5.80637     4.78898     2.29929    53.63809
scan-0116_TT_05928.xy  05928      5.82552 0.000000068951     0.43507    10.33425     6.01123     4.69844     3.01742    46.20153     9.84623     5.80646     4.78885     2.52376    53.79847
scan-0116_TT_05929.xy  05929      5.89181 0.000000070563     0.43906    10.33432     6.01120     4.69843     3.35153    46.60490     9.84609     5.80651     4.78882     2.64159    53.39510
scan-0116_TT_05930.xy  05930      6.01294 0.000000070635     0.42553    10.33430     6.01129     4.69844     3.62668    45.23666     9.84622     5.80646     4.78881     2.53339    54.76334
scan-0116_TT_05931.xy  05931      6.01624 0.000000069343     0.43424    10.33409     6.01129     4.69838     3.27387    46.11822     9.84614     5.80644     4.78880     2.55783    53.88178
scan-0116_TT_05932.xy  05932      6.21316 0.000000068721     0.44251    10.33428     6.01125     4.69839     3.03943    46.95346     9.84607     5.80650     4.78880     2.74306    53.04654
scan-0116_TT_05933.xy  05933      6.27556 0.000000068806     0.44366    10.33451     6.01111     4.69834     2.91117    47.07005     9.84597     5.80649     4.78884     2.52612    52.92995
scan-0116_TT_05934.xy  05934      6.08974 0.000000067527     0.43259    10.33432     6.01118     4.69835     2.91310    45.95145     9.84599     5.80650     4.78881     2.67885    54.04855
scan-0116_TT_05935.xy  05935      5.88872 0.000000069180     0.43014    10.33415     6.01113     4.69835     2.54412    45.70236     9.84617     5.80641     4.78886     2.82746    54.29764
scan-0116_TT_05936.xy  05936      5.82679 0.000000069786     0.42528    10.33414     6.01118     4.69846     2.99787    45.21061     9.84610     5.80643     4.78887     2.56813    54.78939
scan-0116_TT_05937.xy  05937      5.86722 0.000000070545     0.43676    10.33407     6.01119     4.69843     2.76900    46.37157     9.84622     5.80649     4.78882     2.61466    53.62843
scan-0116_TT_05938.xy  05938      5.76484 0.000000070886     0.44129    10.33412     6.01122     4.69844     2.86366    46.83099     9.84604     5.80634     4.78893     2.70161    53.16901
scan-0116_TT_05939.xy  05939      5.85369 0.000000068649     0.42856    10.33403     6.01127     4.69840     2.74390    45.54293     9.84616     5.80626     4.78885     2.53837    54.45707
scan-0116_TT_05940.xy  05940      5.91521 0.000000068391     0.42650    10.33400     6.01114     4.69840     2.68648    45.33386     9.84606     5.80645     4.78883     2.63063    54.66614
scan-0116_TT_05941.xy  05941      6.05207 0.000000070305     0.43872    10.33419     6.01116     4.69840     3.06911    46.57099     9.84593     5.80640     4.78889     2.46226    53.42901
scan-0116_TT_05942.xy  05942      6.07525 0.000000071943     0.44451    10.33402     6.01125     4.69840     2.90369    47.15639     9.84601     5.80643     4.78874     2.63968    52.84361
scan-0116_TT_05943.xy  05943      5.81672 0.000000071700     0.43718    10.33410     6.01123     4.69831     2.62194    46.41502     9.84595     5.80640     4.78885     2.80654    53.58498
scan-0116_TT_05944.xy  05944      5.70331 0.000000072198     0.44531    10.33397     6.01128     4.69836     2.83609    47.23686     9.84587     5.80630     4.78886     2.58925    52.76314
scan-0116_TT_05945.xy  05945      5.80340 0.000000074586     0.45163    10.33384     6.01112     4.69832     2.74371    47.87262     9.84594     5.80629     4.78879     2.36043    52.12738
scan-0116_TT_05946.xy  05946      5.98429 0.000000072931     0.44999    10.33385     6.01112     4.69831     3.18119    47.70775     9.84586     5.80627     4.78877     2.63974    52.29225
scan-0116_TT_05947.xy  05947      5.88112 0.000000073836     0.44907    10.33378     6.01113     4.69824     3.04434    47.61527     9.84595     5.80631     4.78870     2.47672    52.38473
scan-0116_TT_05948.xy  05948      5.86783 0.000000072291     0.44743    10.33383     6.01107     4.69833     2.96569    47.45025     9.84592     5.80633     4.78868     2.49552    52.54975
scan-0116_TT_05949.xy  05949      5.77234 0.000000072616     0.44981    10.33378     6.01101     4.69831     2.39142    47.69027     9.84577     5.80628     4.78871     2.75131    52.30973
scan-0116_TT_05950.xy  05950      5.76634 0.000000072589     0.44952    10.33388     6.01089     4.69830     2.73533    47.66029     9.84569     5.80631     4.78864     2.65053    52.33971
scan-0116_TT_05951.xy  05951      5.69305 0.000000071951     0.44697    10.33355     6.01102     4.69824     2.60875    47.40305     9.84582     5.80624     4.78869     2.36336    52.59695
scan-0116_TT_05952.xy  05952      5.79291 0.000000070899     0.44789    10.33374     6.01097     4.69819     2.69431    47.49575     9.84561     5.80627     4.78869     2.59589    52.50425
scan-0116_TT_05953.xy  05953      5.90069 0.000000072348     0.43281    10.33364     6.01090     4.69819     3.31310    45.97196     9.84568     5.80619     4.78867     2.54770    54.02804
scan-0116_TT_05954.xy  05954      5.77673 0.000000071634     0.43295    10.33361     6.01094     4.69814     3.04954    45.98647     9.84569     5.80605     4.78867     2.36429    54.01353
scan-0116_TT_05955.xy  05955      5.72524 0.000000072222     0.43635    10.33362     6.01080     4.69816     2.89687    46.33056     9.84574     5.80613     4.78856     2.43486    53.66944
scan-0116_TT_05956.xy  05956      5.81705 0.000000071898     0.43172    10.33362     6.01073     4.69819     3.15641    45.86213     9.84557     5.80611     4.78859     2.67124    54.13787
scan-0116_TT_05957.xy  05957      5.71356 0.000000071829     0.43171    10.33354     6.01068     4.69810     2.78707    45.86095     9.84543     5.80612     4.78860     2.50118    54.13905
